captured_at,video_id,channel_id,title,published_at,duration_seconds,view_count,like_count,comment_count
2026-03-23T21:11:54+00:00,kFTE7C-gTrQ,UCoLrcjPV5PbUrUyXq5mjc_A,Brewers vs. Athletics Spring Breakout Game Highlights (3/22/26) | MLB Highlights,2026-03-23T00:54:48Z,590,18464,327,19
2026-03-23T21:12:25+00:00,XWeqJ3IFjUI,UCoLrcjPV5PbUrUyXq5mjc_A,"Projected MLB stat leaders for 2026 (Bobby Witt Jr., Aaron Judge, Shohei Ohtani and more!)",2026-03-23T20:00:23Z,571,979,99,7
2026-03-23T21:12:25+00:00,IBs5ywbb-9A,UCoLrcjPV5PbUrUyXq5mjc_A,"2026 Offseason recap: Where did the top free agents land? Who got traded? (Tucker, Bichette & MORE!)",2026-03-23T16:30:13Z,609,1818,63,2
2026-03-23T21:12:25+00:00,6A6rxra3iqI,UCoLrcjPV5PbUrUyXq5mjc_A,"ALL 30 TEAMS RANKED ahead of 2026 MLB Opening Day! (Power Rankings ft. Dodgers, Blue Jays and MORE!)",2026-03-23T15:00:16Z,851,7589,205,50
2026-03-23T21:12:25+00:00,l9AxDmF5oHk,UCoLrcjPV5PbUrUyXq5mjc_A,Opening Day is THIS WEEK! | Morning Lineup (MLB Daily Recap),2026-03-23T12:01:25Z,571,3347,82,6
2026-03-23T21:12:25+00:00,JQdsOP3fdek,UCoLrcjPV5PbUrUyXq5mjc_A,FULL 10-RUN INNING for the Los Angeles Dodgers! | MLB Spring Training Highlights,2026-03-23T03:14:43Z,1769,109639,1777,168
2026-03-23T21:12:25+00:00,kFTE7C-gTrQ,UCoLrcjPV5PbUrUyXq5mjc_A,Brewers vs. Athletics Spring Breakout Game Highlights (3/22/26) | MLB Highlights,2026-03-23T00:54:48Z,590,18528,327,19
2026-03-23T21:12:56+00:00,XWeqJ3IFjUI,UCoLrcjPV5PbUrUyXq5mjc_A,"Projected MLB stat leaders for 2026 (Bobby Witt Jr., Aaron Judge, Shohei Ohtani and more!)",2026-03-23T20:00:23Z,571,980,99,7
2026-03-23T21:12:56+00:00,IBs5ywbb-9A,UCoLrcjPV5PbUrUyXq5mjc_A,"2026 Offseason recap: Where did the top free agents land? Who got traded? (Tucker, Bichette & MORE!)",2026-03-23T16:30:13Z,609,1818,63,2
2026-03-23T21:12:56+00:00,6A6rxra3iqI,UCoLrcjPV5PbUrUyXq5mjc_A,"ALL 30 TEAMS RANKED ahead of 2026 MLB Opening Day! (Power Rankings ft. Dodgers, Blue Jays and MORE!)",2026-03-23T15:00:16Z,851,7589,205,50
2026-03-23T21:12:56+00:00,l9AxDmF5oHk,UCoLrcjPV5PbUrUyXq5mjc_A,Opening Day is THIS WEEK! | Morning Lineup (MLB Daily Recap),2026-03-23T12:01:25Z,571,3347,82,6
2026-03-23T21:12:56+00:00,JQdsOP3fdek,UCoLrcjPV5PbUrUyXq5mjc_A,FULL 10-RUN INNING for the Los Angeles Dodgers! | MLB Spring Training Highlights,2026-03-23T03:14:43Z,1769,109639,1777,168
2026-03-23T21:12:56+00:00,kFTE7C-gTrQ,UCoLrcjPV5PbUrUyXq5mjc_A,Brewers vs. Athletics Spring Breakout Game Highlights (3/22/26) | MLB Highlights,2026-03-23T00:54:48Z,590,18528,327,19
2026-03-23T21:13:26+00:00,XWeqJ3IFjUI,UCoLrcjPV5PbUrUyXq5mjc_A,"Projected MLB stat leaders for 2026 (Bobby Witt Jr., Aaron Judge, Shohei Ohtani and more!)",2026-03-23T20:00:23Z,571,983,100,7
2026-03-23T21:13:26+00:00,IBs5ywbb-9A,UCoLrcjPV5PbUrUyXq5mjc_A,"2026 Offseason recap: Where did the top free agents land? Who got traded? (Tucker, Bichette & MORE!)",2026-03-23T16:30:13Z,609,1868,63,2
2026-03-23T21:13:26+00:00,6A6rxra3iqI,UCoLrcjPV5PbUrUyXq5mjc_A,"ALL 30 TEAMS RANKED ahead of 2026 MLB Opening Day! (Power Rankings ft. Dodgers, Blue Jays and MORE!)",2026-03-23T15:00:16Z,851,7589,205,50
2026-03-23T21:13:26+00:00,l9AxDmF5oHk,UCoLrcjPV5PbUrUyXq5mjc_A,Opening Day is THIS WEEK! | Morning Lineup (MLB Daily Recap),2026-03-23T12:01:25Z,571,3347,82,6
2026-03-23T21:13:26+00:00,JQdsOP3fdek,UCoLrcjPV5PbUrUyXq5mjc_A,FULL 10-RUN INNING for the Los Angeles Dodgers! | MLB Spring Training Highlights,2026-03-23T03:14:43Z,1769,110213,1777,168
2026-03-23T21:13:26+00:00,kFTE7C-gTrQ,UCoLrcjPV5PbUrUyXq5mjc_A,Brewers vs. Athletics Spring Breakout Game Highlights (3/22/26) | MLB Highlights,2026-03-23T00:54:48Z,590,18528,327,19
2026-03-23T21:13:57+00:00,XWeqJ3IFjUI,UCoLrcjPV5PbUrUyXq5mjc_A,"Projected MLB stat leaders for 2026 (Bobby Witt Jr., Aaron Judge, Shohei Ohtani and more!)",2026-03-23T20:00:23Z,571,992,100,7
2026-03-23T21:13:57+00:00,IBs5ywbb-9A,UCoLrcjPV5PbUrUyXq5mjc_A,"2026 Offseason recap: Where did the top free agents land? Who got traded? (Tucker, Bichette & MORE!)",2026-03-23T16:30:13Z,609,1868,64,2
2026-03-23T21:13:57+00:00,6A6rxra3iqI,UCoLrcjPV5PbUrUyXq5mjc_A,"ALL 30 TEAMS RANKED ahead of 2026 MLB Opening Day! (Power Rankings ft. Dodgers, Blue Jays and MORE!)",2026-03-23T15:00:16Z,851,7589,205,50
2026-03-23T21:13:57+00:00,l9AxDmF5oHk,UCoLrcjPV5PbUrUyXq5mjc_A,Opening Day is THIS WEEK! | Morning Lineup (MLB Daily Recap),2026-03-23T12:01:25Z,571,3347,82,6
2026-03-23T21:13:57+00:00,JQdsOP3fdek,UCoLrcjPV5PbUrUyXq5mjc_A,FULL 10-RUN INNING for the Los Angeles Dodgers! | MLB Spring Training Highlights,2026-03-23T03:14:43Z,1769,110213,1777,168
2026-03-23T21:13:57+00:00,kFTE7C-gTrQ,UCoLrcjPV5PbUrUyXq5mjc_A,Brewers vs. Athletics Spring Breakout Game Highlights (3/22/26) | MLB Highlights,2026-03-23T00:54:48Z,590,18528,327,19
2026-03-23T21:14:27+00:00,XWeqJ3IFjUI,UCoLrcjPV5PbUrUyXq5mjc_A,"Projected MLB stat leaders for 2026 (Bobby Witt Jr., Aaron Judge, Shohei Ohtani and more!)",2026-03-23T20:00:23Z,571,992,101,7
2026-03-23T21:14:27+00:00,IBs5ywbb-9A,UCoLrcjPV5PbUrUyXq5mjc_A,"2026 Offseason recap: Where did the top free agents land? Who got traded? (Tucker, Bichette & MORE!)",2026-03-23T16:30:13Z,609,1868,64,2
2026-03-23T21:14:27+00:00,6A6rxra3iqI,UCoLrcjPV5PbUrUyXq5mjc_A,"ALL 30 TEAMS RANKED ahead of 2026 MLB Opening Day! (Power Rankings ft. Dodgers, Blue Jays and MORE!)",2026-03-23T15:00:16Z,851,7589,205,50
2026-03-23T21:14:27+00:00,l9AxDmF5oHk,UCoLrcjPV5PbUrUyXq5mjc_A,Opening Day is THIS WEEK! | Morning Lineup (MLB Daily Recap),2026-03-23T12:01:25Z,571,3376,82,6
2026-03-23T21:14:27+00:00,JQdsOP3fdek,UCoLrcjPV5PbUrUyXq5mjc_A,FULL 10-RUN INNING for the Los Angeles Dodgers! | MLB Spring Training Highlights,2026-03-23T03:14:43Z,1769,110213,1777,168
2026-03-23T21:14:27+00:00,kFTE7C-gTrQ,UCoLrcjPV5PbUrUyXq5mjc_A,Brewers vs. Athletics Spring Breakout Game Highlights (3/22/26) | MLB Highlights,2026-03-23T00:54:48Z,590,18528,327,19
2026-03-23T21:14:58+00:00,XWeqJ3IFjUI,UCoLrcjPV5PbUrUyXq5mjc_A,"Projected MLB stat leaders for 2026 (Bobby Witt Jr., Aaron Judge, Shohei Ohtani and more!)",2026-03-23T20:00:23Z,571,1002,101,7
2026-03-23T21:14:58+00:00,IBs5ywbb-9A,UCoLrcjPV5PbUrUyXq5mjc_A,"2026 Offseason recap: Where did the top free agents land? Who got traded? (Tucker, Bichette & MORE!)",2026-03-23T16:30:13Z,609,1868,64,2
2026-03-23T21:14:58+00:00,6A6rxra3iqI,UCoLrcjPV5PbUrUyXq5mjc_A,"ALL 30 TEAMS RANKED ahead of 2026 MLB Opening Day! (Power Rankings ft. Dodgers, Blue Jays and MORE!)",2026-03-23T15:00:16Z,851,7589,205,50
2026-03-23T21:14:58+00:00,l9AxDmF5oHk,UCoLrcjPV5PbUrUyXq5mjc_A,Opening Day is THIS WEEK! | Morning Lineup (MLB Daily Recap),2026-03-23T12:01:25Z,571,3376,82,6
2026-03-23T21:14:58+00:00,JQdsOP3fdek,UCoLrcjPV5PbUrUyXq5mjc_A,FULL 10-RUN INNING for the Los Angeles Dodgers! | MLB Spring Training Highlights,2026-03-23T03:14:43Z,1769,110213,1777,168
2026-03-23T21:14:58+00:00,kFTE7C-gTrQ,UCoLrcjPV5PbUrUyXq5mjc_A,Brewers vs. Athletics Spring Breakout Game Highlights (3/22/26) | MLB Highlights,2026-03-23T00:54:48Z,590,18528,327,19
2026-03-23T21:15:29+00:00,XWeqJ3IFjUI,UCoLrcjPV5PbUrUyXq5mjc_A,"Projected MLB stat leaders for 2026 (Bobby Witt Jr., Aaron Judge, Shohei Ohtani and more!)",2026-03-23T20:00:23Z,571,1002,101,7
2026-03-23T21:15:29+00:00,IBs5ywbb-9A,UCoLrcjPV5PbUrUyXq5mjc_A,"2026 Offseason recap: Where did the top free agents land? Who got traded? (Tucker, Bichette & MORE!)",2026-03-23T16:30:13Z,609,1868,64,2
2026-03-23T21:15:29+00:00,6A6rxra3iqI,UCoLrcjPV5PbUrUyXq5mjc_A,"ALL 30 TEAMS RANKED ahead of 2026 MLB Opening Day! (Power Rankings ft. Dodgers, Blue Jays and MORE!)",2026-03-23T15:00:16Z,851,7589,206,50
2026-03-23T21:15:29+00:00,l9AxDmF5oHk,UCoLrcjPV5PbUrUyXq5mjc_A,Opening Day is THIS WEEK! | Morning Lineup (MLB Daily Recap),2026-03-23T12:01:25Z,571,3376,82,6
2026-03-23T21:15:29+00:00,JQdsOP3fdek,UCoLrcjPV5PbUrUyXq5mjc_A,FULL 10-RUN INNING for the Los Angeles Dodgers! | MLB Spring Training Highlights,2026-03-23T03:14:43Z,1769,110213,1777,168
2026-03-23T21:15:29+00:00,kFTE7C-gTrQ,UCoLrcjPV5PbUrUyXq5mjc_A,Brewers vs. Athletics Spring Breakout Game Highlights (3/22/26) | MLB Highlights,2026-03-23T00:54:48Z,590,18528,327,19
2026-03-23T21:15:59+00:00,XWeqJ3IFjUI,UCoLrcjPV5PbUrUyXq5mjc_A,"Projected MLB stat leaders for 2026 (Bobby Witt Jr., Aaron Judge, Shohei Ohtani and more!)",2026-03-23T20:00:23Z,571,1007,101,7
2026-03-23T21:15:59+00:00,IBs5ywbb-9A,UCoLrcjPV5PbUrUyXq5mjc_A,"2026 Offseason recap: Where did the top free agents land? Who got traded? (Tucker, Bichette & MORE!)",2026-03-23T16:30:13Z,609,1868,64,2
2026-03-23T21:15:59+00:00,6A6rxra3iqI,UCoLrcjPV5PbUrUyXq5mjc_A,"ALL 30 TEAMS RANKED ahead of 2026 MLB Opening Day! (Power Rankings ft. Dodgers, Blue Jays and MORE!)",2026-03-23T15:00:16Z,851,7589,206,50
2026-03-23T21:15:59+00:00,l9AxDmF5oHk,UCoLrcjPV5PbUrUyXq5mjc_A,Opening Day is THIS WEEK! | Morning Lineup (MLB Daily Recap),2026-03-23T12:01:25Z,571,3376,82,6
2026-03-23T21:15:59+00:00,JQdsOP3fdek,UCoLrcjPV5PbUrUyXq5mjc_A,FULL 10-RUN INNING for the Los Angeles Dodgers! | MLB Spring Training Highlights,2026-03-23T03:14:43Z,1769,110213,1777,168
2026-03-23T21:15:59+00:00,kFTE7C-gTrQ,UCoLrcjPV5PbUrUyXq5mjc_A,Brewers vs. Athletics Spring Breakout Game Highlights (3/22/26) | MLB Highlights,2026-03-23T00:54:48Z,590,18528,327,19
2026-03-23T21:16:29+00:00,XWeqJ3IFjUI,UCoLrcjPV5PbUrUyXq5mjc_A,"Projected MLB stat leaders for 2026 (Bobby Witt Jr., Aaron Judge, Shohei Ohtani and more!)",2026-03-23T20:00:23Z,571,1011,102,7
2026-03-23T21:16:29+00:00,IBs5ywbb-9A,UCoLrcjPV5PbUrUyXq5mjc_A,"2026 Offseason recap: Where did the top free agents land? Who got traded? (Tucker, Bichette & MORE!)",2026-03-23T16:30:13Z,609,1868,64,2
2026-03-23T21:16:29+00:00,6A6rxra3iqI,UCoLrcjPV5PbUrUyXq5mjc_A,"ALL 30 TEAMS RANKED ahead of 2026 MLB Opening Day! (Power Rankings ft. Dodgers, Blue Jays and MORE!)",2026-03-23T15:00:16Z,851,7589,206,50
2026-03-23T21:16:29+00:00,l9AxDmF5oHk,UCoLrcjPV5PbUrUyXq5mjc_A,Opening Day is THIS WEEK! | Morning Lineup (MLB Daily Recap),2026-03-23T12:01:25Z,571,3376,82,6
2026-03-23T21:16:29+00:00,JQdsOP3fdek,UCoLrcjPV5PbUrUyXq5mjc_A,FULL 10-RUN INNING for the Los Angeles Dodgers! | MLB Spring Training Highlights,2026-03-23T03:14:43Z,1769,110213,1777,168
2026-03-23T21:16:29+00:00,kFTE7C-gTrQ,UCoLrcjPV5PbUrUyXq5mjc_A,Brewers vs. Athletics Spring Breakout Game Highlights (3/22/26) | MLB Highlights,2026-03-23T00:54:48Z,590,18528,327,19
2026-03-23T21:17:00+00:00,XWeqJ3IFjUI,UCoLrcjPV5PbUrUyXq5mjc_A,"Projected MLB stat leaders for 2026 (Bobby Witt Jr., Aaron Judge, Shohei Ohtani and more!)",2026-03-23T20:00:23Z,571,1013,103,7
2026-03-23T21:17:00+00:00,IBs5ywbb-9A,UCoLrcjPV5PbUrUyXq5mjc_A,"2026 Offseason recap: Where did the top free agents land? Who got traded? (Tucker, Bichette & MORE!)",2026-03-23T16:30:13Z,609,1868,64,2
2026-03-23T21:17:00+00:00,6A6rxra3iqI,UCoLrcjPV5PbUrUyXq5mjc_A,"ALL 30 TEAMS RANKED ahead of 2026 MLB Opening Day! (Power Rankings ft. Dodgers, Blue Jays and MORE!)",2026-03-23T15:00:16Z,851,7589,206,50
2026-03-23T21:17:00+00:00,l9AxDmF5oHk,UCoLrcjPV5PbUrUyXq5mjc_A,Opening Day is THIS WEEK! | Morning Lineup (MLB Daily Recap),2026-03-23T12:01:25Z,571,3376,82,6
2026-03-23T21:17:00+00:00,JQdsOP3fdek,UCoLrcjPV5PbUrUyXq5mjc_A,FULL 10-RUN INNING for the Los Angeles Dodgers! | MLB Spring Training Highlights,2026-03-23T03:14:43Z,1769,110213,1777,168
2026-03-23T21:17:00+00:00,kFTE7C-gTrQ,UCoLrcjPV5PbUrUyXq5mjc_A,Brewers vs. Athletics Spring Breakout Game Highlights (3/22/26) | MLB Highlights,2026-03-23T00:54:48Z,590,18587,327,19
2026-03-23T21:17:31+00:00,XWeqJ3IFjUI,UCoLrcjPV5PbUrUyXq5mjc_A,"Projected MLB stat leaders for 2026 (Bobby Witt Jr., Aaron Judge, Shohei Ohtani and more!)",2026-03-23T20:00:23Z,571,1025,103,7
2026-03-23T21:17:31+00:00,IBs5ywbb-9A,UCoLrcjPV5PbUrUyXq5mjc_A,"2026 Offseason recap: Where did the top free agents land? Who got traded? (Tucker, Bichette & MORE!)",2026-03-23T16:30:13Z,609,1868,64,2
2026-03-23T21:17:31+00:00,6A6rxra3iqI,UCoLrcjPV5PbUrUyXq5mjc_A,"ALL 30 TEAMS RANKED ahead of 2026 MLB Opening Day! (Power Rankings ft. Dodgers, Blue Jays and MORE!)",2026-03-23T15:00:16Z,851,7692,206,51
2026-03-23T21:17:31+00:00,l9AxDmF5oHk,UCoLrcjPV5PbUrUyXq5mjc_A,Opening Day is THIS WEEK! | Morning Lineup (MLB Daily Recap),2026-03-23T12:01:25Z,571,3376,82,6
2026-03-23T21:17:31+00:00,JQdsOP3fdek,UCoLrcjPV5PbUrUyXq5mjc_A,FULL 10-RUN INNING for the Los Angeles Dodgers! | MLB Spring Training Highlights,2026-03-23T03:14:43Z,1769,110213,1777,168
2026-03-23T21:17:31+00:00,kFTE7C-gTrQ,UCoLrcjPV5PbUrUyXq5mjc_A,Brewers vs. Athletics Spring Breakout Game Highlights (3/22/26) | MLB Highlights,2026-03-23T00:54:48Z,590,18587,327,19
2026-03-23T21:18:02+00:00,XWeqJ3IFjUI,UCoLrcjPV5PbUrUyXq5mjc_A,"Projected MLB stat leaders for 2026 (Bobby Witt Jr., Aaron Judge, Shohei Ohtani and more!)",2026-03-23T20:00:23Z,571,1025,103,7
2026-03-23T21:18:02+00:00,IBs5ywbb-9A,UCoLrcjPV5PbUrUyXq5mjc_A,"2026 Offseason recap: Where did the top free agents land? Who got traded? (Tucker, Bichette & MORE!)",2026-03-23T16:30:13Z,609,1927,64,2
2026-03-23T21:18:02+00:00,6A6rxra3iqI,UCoLrcjPV5PbUrUyXq5mjc_A,"ALL 30 TEAMS RANKED ahead of 2026 MLB Opening Day! (Power Rankings ft. Dodgers, Blue Jays and MORE!)",2026-03-23T15:00:16Z,851,7692,206,51
2026-03-23T21:18:02+00:00,l9AxDmF5oHk,UCoLrcjPV5PbUrUyXq5mjc_A,Opening Day is THIS WEEK! | Morning Lineup (MLB Daily Recap),2026-03-23T12:01:25Z,571,3376,82,6
2026-03-23T21:18:02+00:00,JQdsOP3fdek,UCoLrcjPV5PbUrUyXq5mjc_A,FULL 10-RUN INNING for the Los Angeles Dodgers! | MLB Spring Training Highlights,2026-03-23T03:14:43Z,1769,110689,1778,168
2026-03-23T21:18:02+00:00,kFTE7C-gTrQ,UCoLrcjPV5PbUrUyXq5mjc_A,Brewers vs. Athletics Spring Breakout Game Highlights (3/22/26) | MLB Highlights,2026-03-23T00:54:48Z,590,18587,327,19
2026-03-23T21:18:32+00:00,XWeqJ3IFjUI,UCoLrcjPV5PbUrUyXq5mjc_A,"Projected MLB stat leaders for 2026 (Bobby Witt Jr., Aaron Judge, Shohei Ohtani and more!)",2026-03-23T20:00:23Z,571,1026,103,7
2026-03-23T21:18:32+00:00,IBs5ywbb-9A,UCoLrcjPV5PbUrUyXq5mjc_A,"2026 Offseason recap: Where did the top free agents land? Who got traded? (Tucker, Bichette & MORE!)",2026-03-23T16:30:13Z,609,1927,64,2
2026-03-23T21:18:32+00:00,6A6rxra3iqI,UCoLrcjPV5PbUrUyXq5mjc_A,"ALL 30 TEAMS RANKED ahead of 2026 MLB Opening Day! (Power Rankings ft. Dodgers, Blue Jays and MORE!)",2026-03-23T15:00:16Z,851,7692,207,51
2026-03-23T21:18:32+00:00,l9AxDmF5oHk,UCoLrcjPV5PbUrUyXq5mjc_A,Opening Day is THIS WEEK! | Morning Lineup (MLB Daily Recap),2026-03-23T12:01:25Z,571,3376,82,6
2026-03-23T21:18:32+00:00,JQdsOP3fdek,UCoLrcjPV5PbUrUyXq5mjc_A,FULL 10-RUN INNING for the Los Angeles Dodgers! | MLB Spring Training Highlights,2026-03-23T03:14:43Z,1769,110689,1778,168
2026-03-23T21:18:32+00:00,kFTE7C-gTrQ,UCoLrcjPV5PbUrUyXq5mjc_A,Brewers vs. Athletics Spring Breakout Game Highlights (3/22/26) | MLB Highlights,2026-03-23T00:54:48Z,590,18587,327,19
2026-03-23T21:19:03+00:00,XWeqJ3IFjUI,UCoLrcjPV5PbUrUyXq5mjc_A,"Projected MLB stat leaders for 2026 (Bobby Witt Jr., Aaron Judge, Shohei Ohtani and more!)",2026-03-23T20:00:23Z,571,1042,103,7
2026-03-23T21:19:03+00:00,IBs5ywbb-9A,UCoLrcjPV5PbUrUyXq5mjc_A,"2026 Offseason recap: Where did the top free agents land? Who got traded? (Tucker, Bichette & MORE!)",2026-03-23T16:30:13Z,609,1927,64,2
2026-03-23T21:19:03+00:00,6A6rxra3iqI,UCoLrcjPV5PbUrUyXq5mjc_A,"ALL 30 TEAMS RANKED ahead of 2026 MLB Opening Day! (Power Rankings ft. Dodgers, Blue Jays and MORE!)",2026-03-23T15:00:16Z,851,7692,207,51
2026-03-23T21:19:03+00:00,l9AxDmF5oHk,UCoLrcjPV5PbUrUyXq5mjc_A,Opening Day is THIS WEEK! | Morning Lineup (MLB Daily Recap),2026-03-23T12:01:25Z,571,3376,82,6
2026-03-23T21:19:03+00:00,JQdsOP3fdek,UCoLrcjPV5PbUrUyXq5mjc_A,FULL 10-RUN INNING for the Los Angeles Dodgers! | MLB Spring Training Highlights,2026-03-23T03:14:43Z,1769,110689,1778,168
2026-03-23T21:19:03+00:00,kFTE7C-gTrQ,UCoLrcjPV5PbUrUyXq5mjc_A,Brewers vs. Athletics Spring Breakout Game Highlights (3/22/26) | MLB Highlights,2026-03-23T00:54:48Z,590,18587,327,19
2026-03-23T21:19:34+00:00,XWeqJ3IFjUI,UCoLrcjPV5PbUrUyXq5mjc_A,"Projected MLB stat leaders for 2026 (Bobby Witt Jr., Aaron Judge, Shohei Ohtani and more!)",2026-03-23T20:00:23Z,571,1044,103,7
2026-03-23T21:19:34+00:00,IBs5ywbb-9A,UCoLrcjPV5PbUrUyXq5mjc_A,"2026 Offseason recap: Where did the top free agents land? Who got traded? (Tucker, Bichette & MORE!)",2026-03-23T16:30:13Z,609,1927,64,2
2026-03-23T21:19:34+00:00,6A6rxra3iqI,UCoLrcjPV5PbUrUyXq5mjc_A,"ALL 30 TEAMS RANKED ahead of 2026 MLB Opening Day! (Power Rankings ft. Dodgers, Blue Jays and MORE!)",2026-03-23T15:00:16Z,851,7692,207,51
2026-03-23T21:19:34+00:00,l9AxDmF5oHk,UCoLrcjPV5PbUrUyXq5mjc_A,Opening Day is THIS WEEK! | Morning Lineup (MLB Daily Recap),2026-03-23T12:01:25Z,571,3399,82,6
2026-03-23T21:19:34+00:00,JQdsOP3fdek,UCoLrcjPV5PbUrUyXq5mjc_A,FULL 10-RUN INNING for the Los Angeles Dodgers! | MLB Spring Training Highlights,2026-03-23T03:14:43Z,1769,110689,1778,168
2026-03-23T21:19:34+00:00,kFTE7C-gTrQ,UCoLrcjPV5PbUrUyXq5mjc_A,Brewers vs. Athletics Spring Breakout Game Highlights (3/22/26) | MLB Highlights,2026-03-23T00:54:48Z,590,18587,327,19
2026-03-23T21:20:04+00:00,XWeqJ3IFjUI,UCoLrcjPV5PbUrUyXq5mjc_A,"Projected MLB stat leaders for 2026 (Bobby Witt Jr., Aaron Judge, Shohei Ohtani and more!)",2026-03-23T20:00:23Z,571,1049,103,7
2026-03-23T21:20:04+00:00,IBs5ywbb-9A,UCoLrcjPV5PbUrUyXq5mjc_A,"2026 Offseason recap: Where did the top free agents land? Who got traded? (Tucker, Bichette & MORE!)",2026-03-23T16:30:13Z,609,1927,64,2
2026-03-23T21:20:04+00:00,6A6rxra3iqI,UCoLrcjPV5PbUrUyXq5mjc_A,"ALL 30 TEAMS RANKED ahead of 2026 MLB Opening Day! (Power Rankings ft. Dodgers, Blue Jays and MORE!)",2026-03-23T15:00:16Z,851,7692,207,51
2026-03-23T21:20:04+00:00,l9AxDmF5oHk,UCoLrcjPV5PbUrUyXq5mjc_A,Opening Day is THIS WEEK! | Morning Lineup (MLB Daily Recap),2026-03-23T12:01:25Z,571,3399,82,6
2026-03-23T21:20:04+00:00,JQdsOP3fdek,UCoLrcjPV5PbUrUyXq5mjc_A,FULL 10-RUN INNING for the Los Angeles Dodgers! | MLB Spring Training Highlights,2026-03-23T03:14:43Z,1769,110689,1778,168
2026-03-23T21:20:04+00:00,kFTE7C-gTrQ,UCoLrcjPV5PbUrUyXq5mjc_A,Brewers vs. Athletics Spring Breakout Game Highlights (3/22/26) | MLB Highlights,2026-03-23T00:54:48Z,590,18587,327,19
2026-03-23T21:20:34+00:00,XWeqJ3IFjUI,UCoLrcjPV5PbUrUyXq5mjc_A,"Projected MLB stat leaders for 2026 (Bobby Witt Jr., Aaron Judge, Shohei Ohtani and more!)",2026-03-23T20:00:23Z,571,1051,104,7
2026-03-23T21:20:34+00:00,IBs5ywbb-9A,UCoLrcjPV5PbUrUyXq5mjc_A,"2026 Offseason recap: Where did the top free agents land? Who got traded? (Tucker, Bichette & MORE!)",2026-03-23T16:30:13Z,609,1927,65,2
2026-03-23T21:20:34+00:00,6A6rxra3iqI,UCoLrcjPV5PbUrUyXq5mjc_A,"ALL 30 TEAMS RANKED ahead of 2026 MLB Opening Day! (Power Rankings ft. Dodgers, Blue Jays and MORE!)",2026-03-23T15:00:16Z,851,7692,207,51
2026-03-23T21:20:34+00:00,l9AxDmF5oHk,UCoLrcjPV5PbUrUyXq5mjc_A,Opening Day is THIS WEEK! | Morning Lineup (MLB Daily Recap),2026-03-23T12:01:25Z,571,3399,82,6
2026-03-23T21:20:34+00:00,JQdsOP3fdek,UCoLrcjPV5PbUrUyXq5mjc_A,FULL 10-RUN INNING for the Los Angeles Dodgers! | MLB Spring Training Highlights,2026-03-23T03:14:43Z,1769,110689,1779,168
2026-03-23T21:20:34+00:00,kFTE7C-gTrQ,UCoLrcjPV5PbUrUyXq5mjc_A,Brewers vs. Athletics Spring Breakout Game Highlights (3/22/26) | MLB Highlights,2026-03-23T00:54:48Z,590,18587,327,19
2026-03-23T21:21:05+00:00,XWeqJ3IFjUI,UCoLrcjPV5PbUrUyXq5mjc_A,"Projected MLB stat leaders for 2026 (Bobby Witt Jr., Aaron Judge, Shohei Ohtani and more!)",2026-03-23T20:00:23Z,571,1057,104,7
2026-03-23T21:21:05+00:00,IBs5ywbb-9A,UCoLrcjPV5PbUrUyXq5mjc_A,"2026 Offseason recap: Where did the top free agents land? Who got traded? (Tucker, Bichette & MORE!)",2026-03-23T16:30:13Z,609,1927,65,2
2026-03-23T21:21:05+00:00,6A6rxra3iqI,UCoLrcjPV5PbUrUyXq5mjc_A,"ALL 30 TEAMS RANKED ahead of 2026 MLB Opening Day! (Power Rankings ft. Dodgers, Blue Jays and MORE!)",2026-03-23T15:00:16Z,851,7692,207,51
2026-03-23T21:21:05+00:00,l9AxDmF5oHk,UCoLrcjPV5PbUrUyXq5mjc_A,Opening Day is THIS WEEK! | Morning Lineup (MLB Daily Recap),2026-03-23T12:01:25Z,571,3399,82,6
2026-03-23T21:21:05+00:00,JQdsOP3fdek,UCoLrcjPV5PbUrUyXq5mjc_A,FULL 10-RUN INNING for the Los Angeles Dodgers! | MLB Spring Training Highlights,2026-03-23T03:14:43Z,1769,110689,1779,168
2026-03-23T21:21:05+00:00,kFTE7C-gTrQ,UCoLrcjPV5PbUrUyXq5mjc_A,Brewers vs. Athletics Spring Breakout Game Highlights (3/22/26) | MLB Highlights,2026-03-23T00:54:48Z,590,18587,327,19
2026-03-23T21:21:36+00:00,XWeqJ3IFjUI,UCoLrcjPV5PbUrUyXq5mjc_A,"Projected MLB stat leaders for 2026 (Bobby Witt Jr., Aaron Judge, Shohei Ohtani and more!)",2026-03-23T20:00:23Z,571,1060,105,7
2026-03-23T21:21:36+00:00,IBs5ywbb-9A,UCoLrcjPV5PbUrUyXq5mjc_A,"2026 Offseason recap: Where did the top free agents land? Who got traded? (Tucker, Bichette & MORE!)",2026-03-23T16:30:13Z,609,1927,65,2
2026-03-23T21:21:36+00:00,6A6rxra3iqI,UCoLrcjPV5PbUrUyXq5mjc_A,"ALL 30 TEAMS RANKED ahead of 2026 MLB Opening Day! (Power Rankings ft. Dodgers, Blue Jays and MORE!)",2026-03-23T15:00:16Z,851,7692,207,51
2026-03-23T21:21:36+00:00,l9AxDmF5oHk,UCoLrcjPV5PbUrUyXq5mjc_A,Opening Day is THIS WEEK! | Morning Lineup (MLB Daily Recap),2026-03-23T12:01:25Z,571,3399,82,6
