captured_at,video_id,channel_id,title,published_at,view_count,like_count,comment_count
2026-03-07T00:31:43+00:00,u-GJksRVVfk,UCWJ2lWNubArHWmf3FIHbfcQ,TD Garden is decked out in these tees ☘️,2026-03-07T00:12:50Z,781,58,1
2026-03-07T00:31:43+00:00,cxaRT7IFA64,UCWJ2lWNubArHWmf3FIHbfcQ,“I’m just excited to be back at work” 🤩,2026-03-07T00:12:31Z,893,50,6
2026-03-07T00:31:43+00:00,gIPHAF5Uu_8,UCWJ2lWNubArHWmf3FIHbfcQ,Tatum takes the floor ahead of his season debut 👏,2026-03-07T00:11:31Z,1682,103,8
2026-03-07T00:32:14+00:00,G3Bkz_ytrzY,UCWJ2lWNubArHWmf3FIHbfcQ,Maine native Cooper Flagg on playing at TD Garden for the first time tonight 🔥,2026-03-07T00:19:22Z,626,43,2
2026-03-07T00:32:14+00:00,u-GJksRVVfk,UCWJ2lWNubArHWmf3FIHbfcQ,TD Garden is decked out in these tees ☘️,2026-03-07T00:12:50Z,816,59,1
2026-03-07T00:32:14+00:00,cxaRT7IFA64,UCWJ2lWNubArHWmf3FIHbfcQ,“I’m just excited to be back at work” 🤩,2026-03-07T00:12:31Z,913,50,6
2026-03-07T00:32:14+00:00,gIPHAF5Uu_8,UCWJ2lWNubArHWmf3FIHbfcQ,Tatum takes the floor ahead of his season debut 👏,2026-03-07T00:11:31Z,1767,106,9
2026-03-07T00:32:44+00:00,G3Bkz_ytrzY,UCWJ2lWNubArHWmf3FIHbfcQ,Maine native Cooper Flagg on playing at TD Garden for the first time tonight 🔥,2026-03-07T00:19:22Z,674,44,2
2026-03-07T00:32:44+00:00,u-GJksRVVfk,UCWJ2lWNubArHWmf3FIHbfcQ,TD Garden is decked out in these tees ☘️,2026-03-07T00:12:50Z,827,60,1
2026-03-07T00:32:44+00:00,cxaRT7IFA64,UCWJ2lWNubArHWmf3FIHbfcQ,“I’m just excited to be back at work” 🤩,2026-03-07T00:12:31Z,948,51,6
